time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.739999999999987,-10.5436240415,-28.8853715153,16.5660282162,5.47163703461,0.237199932927,0.0,-6.12370384458,-19.3719004867,-5.60507095311,-0.186527331958,0.0826271399364,0.0,474.11241772437313,477.0890886739282,477.6614581432923,477.65476761620613
4.799999999999986,-10.9144327811,-30.0648042555,16.2110949124,5.46141005521,0.24284576026,0.0,-6.23639528063,-19.9444240223,-6.23221413136,-0.149658043167,0.110533781826,0.0,467.34329619576494,469.5212331557082,465.707118407894,468.5560019481098
4.859999999999984,-11.2905365887,-31.2747820862,15.8133514229,5.45238945558,0.249446572349,0.0,-6.30059260634,-20.3918440389,-7.03077369431,-0.151748566583,0.108953163244,0.0,404.22934622949776,404.0988016044978,403.8517726666562,403.6392831838111
4.919999999999983,-11.6722184451,-32.5172441135,15.3711076111,5.44334809884,0.255972723055,0.0,-6.42193236508,-21.0259526348,-7.71789937908,-0.148653125042,0.108398972433,0.0,476.1456497757421,476.1127823541091,476.59353521937743,476.81051139635923
4.979999999999982,-12.0603661527,-33.7960755247,14.8841856643,5.43438748348,0.262226721944,0.0,-6.51626519162,-21.6051999269,-8.51977274079,-0.150759760621,0.0942389693433,0.0,445.6992170051102,444.54909942387025,446.17341600367087,445.98042412249976
5.0399999999999805,-12.4531959557,-35.1076991737,14.3453450956,5.42511983434,0.268247511875,0.0,-6.57818190949,-22.1201918969,-9.4482499453,-0.163126790407,0.110381437763,0.0,404.41805280149526,405.88000649831963,405.1738549407911,404.0344255068805
5.099999999999979,-12.8513370672,-36.4554931693,13.7531074557,5.41501796564,0.274531741732,0.0,-6.69284563245,-22.8096254993,-10.302166487,-0.181695722661,0.0899972401251,0.0,468.92029448487983,467.34201481666724,469.55706156820037,468.0876253883198
5.159999999999978,-13.2556701806,-37.843700123,13.1063256086,5.40431163499,0.280149183773,0.0,-6.78461361488,-23.4680375785,-11.2667434915,-0.172620505829,0.100033311746,0.0,445.0911865264349,445.9196340028444,445.27271637781064,445.9842800294571
5.219999999999977,-13.6655374394,-39.2725263931,12.3998791338,5.39407882424,0.286581339669,0.0,-6.87729574891,-24.1641227019,-12.2919952922,-0.166697520275,0.118644191389,0.0,448.53633610553135,450.0559209746041,448.46793500269183,448.921460591093
5.279999999999975,-14.08073432,-40.743668217,11.6293630617,5.38424125545,0.293997072295,0.0,-6.96230173195,-24.8793560574,-13.403345233,-0.158986015747,0.132002295947,0.0,442.1525462479491,443.26617682642575,442.8725343568264,443.4810133518584
5.339999999999974,-14.5010179442,-42.2589986414,10.7898514899,5.37456286041,0.302050580798,0.0,-7.04682156588,-25.6377902987,-14.5931866156,-0.16639899314,0.138332269425,0.0,444.6923528142296,445.22744408027444,444.68791890065825,444.0550549138359
5.399999999999973,-14.9256372654,-43.8194508392,9.8749447253,5.36483142766,0.310226965776,0.0,-7.1069109048,-26.384688895,-15.9175487749,-0.154888246411,0.131804516006,0.0,419.7497664207935,419.2008436968192,421.36595163590243,422.33388298626926
5.4599999999999715,-15.3545878275,-45.4282127746,8.87910915585,5.35524176667,0.318164244608,0.0,-7.19098160386,-27.2485325417,-17.293260899,-0.172183944654,0.133236776835,0.0,447.4232915803478,447.5559061742738,449.1225608073808,447.6923039279081
5.51999999999997,-15.7878837099,-47.0889963383,7.79619528837,5.34493956026,0.326414968853,0.0,-7.25174512153,-28.1199408892,-18.8220253097,-0.170760681601,0.144916939638,0.0,427.8392642909356,428.85144120006623,427.05630813839684,427.148172785839
5.579999999999969,-16.2264104799,-48.8079764702,6.62061697075,5.33445814981,0.336639573611,0.0,-7.36482423752,-29.1881282512,-20.3861200894,-0.183996009942,0.197929261636,0.0,479.0394493403914,483.079326630421,482.8266870912136,481.7995607250452
5.639999999999968,-16.6702914885,-50.5900727291,5.34446051868,5.32375813512,0.348745444077,0.0,-7.43036761592,-30.2260859255,-22.1768587269,-0.168918327076,0.208493032931,0.0,443.6389249393305,444.54585196509197,444.34806342638655,445.5524104801237
5.699999999999966,-17.1184059931,-52.4378873292,3.95640118349,5.31325326432,0.361268435372,0.0,-7.50580944585,-31.3804934325,-24.1202347925,-0.191715171089,0.209159017611,0.0,459.47888478198064,459.5730126441521,458.83698883391196,456.993192703949
5.759999999999965,-17.5701023806,-54.3560745913,2.44456585057,5.30253611727,0.373770029421,0.0,-7.54971433601,-32.5742432431,-26.3069677882,-0.1605517627,0.206714764882,0.0,437.45482199220623,437.2945728011308,436.0054712546052,438.57093999308285
5.819999999999964,-18.0253175389,-56.3515029871,0.796058589442,5.29296196708,0.386567672347,0.0,-7.62296293895,-33.9580691804,-28.6821423433,-0.157675474895,0.223955024582,0.0,467.2898422318373,468.67478662360645,467.47708502381835,467.67852608726196
5.879999999999963,-18.4843834746,-58.433251383,0.0,5.28420485931,0.400214954372,0.0,-7.67815628812,-35.455902012,-31.3562465963,-0.129257534063,0.233657121516,0.0,458.38860911003695,459.2089931048953,459.346369432271,461.5763378282247
